,title,time,content,classification
1596,10月15日起 新开899路,10/09 2015,     10月15日新开899路。首末站：下花园－地铁朱辛庄站。营业时间：下花园5:00-17:00，朱辛庄公交场站5:30-17:30。落实京津冀协同发展战略，加强张家口下花园区与北京的快速交通联系，接驳地铁8号线、昌平线。,
1597,10月15日起 新开898路,10/09 2015,     10月15日新开898路。首末站：涿鹿－地铁朱辛庄站。营业时间：涿鹿5:00-17:00，朱辛庄公交场站7:00-17:00。落实京津冀协同发展战略，加强张家口涿鹿县与北京的快速交通联系，接驳地铁8号线、昌平线。, 优化调整
1598,10月15日部分线路优化调整公告,10/09 2015,      10月15日，公交集团拟优化调整17条公交线路。其中，新开线路2条，调整线路12条，撤销线路3条。具体如下：      1、新开898路。首末站：涿鹿－地铁朱辛庄站。营业时间：涿鹿5:00-17:00，朱辛庄公交场站7:00-17:00。落实京津冀协同发展战略，加强张家口涿鹿县与北京的快速交通联系，接驳地铁8号线、昌平线。      2、新开899路。首末站：下花园－地铁朱辛庄站。营业时间：下花园5:00-17:00，朱辛庄公交场站5:30-17:30。落实京津冀协同发展战略，加强张家口下花园区与北京的快速交通联系，接驳地铁8号线、昌平线。      3、调整880路。调整后首末站：沙城客运站－地铁朱辛庄站。营业时间：沙城客运站6:00-16:00，朱辛庄公交场站7:00-17:00。落实京津冀协同发展战略，加强张家口怀来县与北京的交通联系，接驳地铁8号线、昌平线，方便康祁公路沿线居民出行，缓解德胜门地区交通压力。      4、调整880快。调整后首末站：沙城客运站－地铁回龙观站。营业时间：沙城客运站5:00-18:00，地铁回龙观站6:30-18:00。落实京津冀协同发展战略，加强张家口怀来县与北京的快速交通联系，接驳地铁13号线，缓解德胜门地区交通压力。      5、调整896路。调整后首末站：梨村－七里庄。营业时间：梨村5:00-19:00，七里庄6:15-20:30。解决良乡东环路、黄良路东段2.9公里道路有路无车问题，方便接驳地铁房山线。削减丰台北路、西南三环路重复线路。原线路撤出路段可由837快、998路、300路替代。      6、调整126路。调整后首末站：青年路小区－北京站东。营业时间：青年路小区5:20-22:20，北京站东6:10-23:10。优化东长安街重复线路，提高线路运营效率。原线路撤出路段可由120路替代。      7、调整504路。调整后首末站：宣颐家园－方庄北口。营业时间：宣颐家园5:30-21:20，方庄北口6:10-22:00。优化南苑路沿线重复线路，增加德贤路辅路公交线网覆盖，方便德贤路辅路沿线居民出行。原线路撤出路段可由622路、快速公交1线替代。      8、调整303路、330路、346路、375路、384路、584路、特10路共7条线路。调整后首末站、营业时间均不变。避开安河桥拥堵点段，改善通行条件，南行方向由红山路调整至安河桥大街，“安河桥”南行站调整至安河桥大街。      9、撤销特8快外、特8快内，撤销路段由300快和特8路替代。撤销路段由300快和特8路替代。针对特8快内外环的撤销，300快将增加运力配备，增发车次，保障乘客出行需要。特8内将增设“太阳宫桥”、“大北窑北”、“大北窑南”3站，特8外增设“双井桥南”、“大北窑南”、“太阳宫桥”、“地铁大钟寺站”4站，方便市民出行。      10、撤销临3路。五圈路、六圈南路现已不具备公交车辆通行条件。地铁丰台科技园站接驳功能由专160路替代。详细信息示意图,
1599, 公交集团发布北京周边20条公交出游攻略,09/30 2015,      国庆长假来临之际，公交集团向社会发布北京周边20条公交出游攻略，倡导市民绿色出行，为国庆交通加油助力。      依照往年情况来看，“十一”长假期间，北京将迎来全年旅游高峰，除故宫、颐和园、天安门等常规景点外，京郊游也将成为旅游热点地区。每年“十一”期间，北京各大高速都将迎来车流高峰，交通压力极大，其中自驾车出游所占比例最高。为了倡导市民绿色出游理念，给市民京郊游提供一个新选择，让国庆期间的道路更畅通，公交集团结合乘客节日出游特点，“绘制”了一份“北京周边20条公交出游攻略”。“攻略”中的20条公交线路涵盖了北京10个远郊区县、50余个特色旅游景点。其中，既有雁栖湖、青龙峡、双龙峡、十渡、八达岭长城等市民耳熟能详的自然风景区，又有爨底下村、庞各庄民生村、朱庄村、中榆树店村、环陵路、喇碾路、新堤路、昌赤路等“最美村落”和“最美乡村路”，还包括了十三陵、红螺寺、潭柘寺等名胜古迹，以及霞云岭、焦庄户地道战遗址等红色旅游景点，带您欣赏京郊秋色美景。此外，想在市区内欣赏秋色美景，我们也为您推荐几条公交线路，您可以乘坐346路前往凤凰岭景区体验车耳营民俗村的热情好客，可以乘坐830路前往园博园、青龙湖，乘坐843路前往卢沟桥、北宫森林公园，可以乘坐347、389、598、958路前往八大处公园，还可以乘坐510路、81路前往奥林匹克森林公园。据了解，这些途经旅游景点的公交线路在“十一”期间也将增加运力，方便游客出行。, 节假日
1600,公交集团国庆节期间多项措施方便市民出行,09/29 2015,"途经旅游景点周边线路增运力 定制公交平台可订“京郊游”                    “十一”长假期间，北京公交集团将采取途经旅游景点周边线路增加运力、晚二次高峰加密发车间隔、定制公交平台开通“京郊游”预订、新开旅游快线等措施方便市民节日出行。      途经旅游景点和火车站周边线路增运力。根据今年国庆节客流预测情况和节日出行特点，10月1日至7日，公交集团每日计划配车1.58万部，每日计划车次14.5万次。其中，为应对客流出游高峰，在途经八达岭长城、颐和园、故宫、北海、香山等重点景区周边的线路增配运力，采取灵活调度方式，充分利用区间车、大站快车加速车辆周转，保障运力的及时投入，确保各旅游景点地区公交线路的运营秩序。其中，途经颐和园、香山、植物园的563路每日增发40车次,331路每日增发35车次；途经故宫、景山、动物园的103路每日增发50车次；观光1线、2线20部仿古“铛铛车”全部投入运营，并采取增发区间车的措施，加快车辆周转，迎接客流高峰。随着进出京旅客的增多，公交集团在途经北京站、北京西站、北京南站等火车站以及各长途汽车站周边的线路上配备了200部机动车，根据客流情况随时投入运营，并在客流高峰时段，增派调度员、站台服务人员和志愿者，做好现场调度指挥、枢纽站进出口及站台秩序维护工作，确保乘客有序乘车，并为外地到京游客提供指路咨询服务。      重点线路双首班方便乘客看升旗。针对10月1日当天观看天安门广场升旗仪式可能出现的客流高峰，1路车队将采取“双向双首班”的措施，由四惠和老山场站同时发出双首班车，并缩短发车间隔；BRT1线也采取由德茂庄发双首班措施，方便市民观看升旗。此外，对于市区各商业娱乐地区可能出现的客流高峰，各途经线路专门制定了国庆节行车时刻表，重点加密客流高峰时段的行车间隔，并在晚二次增配运力，做好节日晚间各商业娱乐地区的运力保障。针对天安门地区晚间观灯客流集中的情况，67路、622路、623路等经过前门中心区的线路，将根据客流情况适时采取发双末班车措施，并增配机动车，保障市民出行。         定制公交平台新增“京郊游”预订功能。国庆长假期间，京郊短途游将成为市民出游的热点。作为北京市旅游委唯一推荐的一日游接待机构，北京旅游集散中心有多条京郊“一日游”线路可供选择。为了方便游客预订，公交集团定制公交平台推出了休闲旅游专线板块，首批推出6条“京郊游”线路，包括龙庆峡一日游，慕田峪长城一日游，古北水镇、司马台长城一日游，野鸭湖、松山一日游，世界葡萄博览中心、古崖居一日游，雁栖湖、APEC会址、圣泉山、黄花城水长城一日游。市民可登陆公交集团定制公交平台 dingzhi.bjbus.com，进入休闲旅游专线板块查询相关线路的信息并进行预订，也可到宣武门十字路口东北角的发车站点现场购票乘车。各条线路节假日、周六日发车时间均为早6：30-8：00。      新开八达岭专座旅游快线。每年“十一”期间，德胜门至八达岭的公交线路都会迎来客流高峰。对此，公交集团采取了增发车次、多车同发、人满即发等多种运营措施满足乘客出行需求。其中，德胜门至八达岭长城的877路旅游专线启用节假日高峰行车时刻表，日均计划发车320多车次,比平日增发200多车次。此外，今年“十一”期间，根据乘客的多样化需求和建议，将新开一条德胜门直达八达岭长城的专座旅游线路。新线路全程高速，使用空调旅游大巴，采取每人一座的形式，满足乘客高品质的旅游出行需求。旅游专线德胜门发车时间为10月1日至7日，每天上午7:00开始，人满即发，发车地点在德胜门城楼北侧公交场站内；八达岭长城返回市区的发车时间为每天上午10:00开始，人满即发，发车地点在八达岭公交场站南侧。线路需现金购票乘车，持IC卡及各类免票证件乘车无效。 ", 公交新策
1601,国庆期间天安门、香山地区公交线路采取绕行移站措施,09/29 2015,      根据市交管部门对天安门广场地区制定的有关交通管制措施，“十一”期间，途经天安门地区的公交线路将采取临时绕行甩站措施。      从9月30日6:30至广场活动结束、10月1日0时至10月7日24时，天安门广场东、西侧路，人民大会堂南侧路禁止车辆通行。届时，途经广场东、西侧路的公交线路将临时绕行正义路和大会堂西侧路。其中，途经天安门广场东侧路的2路、5路、59路、82路、120路、126路、夜2路、夜17路、观光1线、观光2线北行方向临时绕行正义路，绕行期间临时封闭天安门广场东站和天安门东站。途经天安门广场西侧路的2路、5路、82路、120路、126路、夜2路、观光1线、观光2线南行方向临时绕行大会堂西侧路，绕行期间临时封闭天安门广场西站。      根据9月30日“烈士纪念日”天安门广场周边交通管制措施，9月30日6时30分至天安门广场活动结束，天安门广场东、西侧路、人民大会堂南侧路，东交民巷正义路路口（不含）至新大路西口，人民大会堂西侧路与西交民巷交叉口（不含）至西交民巷东口，西交民巷司法部街路口（不含）至西郊民巷东口，长安街南长街南口（不含）至南河沿大街南口（不含），公共汽车甩站通过，机动车禁止上、下乘客。9月30日9时40分至活动结束，长安街双方向公共汽车天安门东、西站甩站通过。9月30日9时40分至10时15分，长安街南长街南口（不含）至南池子南口（不含），双向禁止各种车辆和行人通行。途经长安街、天安门广场东、西侧路的有关公交线路采取如下临时封站、绕行措施：      1．1路、52路、99路，6时30分至天安门广场活动结束，临时封闭南河沿西行车站、天安门东、天安门西双向车站。9时40分至10时15分，双向绕行北新华街和台基厂路，临时封闭天安门东、天安门西双向车站。      2．2路、59路、82路、120路、126路、观光1线，6时30分至天安门广场活动结束，临时封闭天安门东双向车站、天安门广场东站、天安门广场西站。9时40分至10时15分双向绕行正义路。      3．5路、观光1线6时30分至天安门广场活动结束，双向绕行北新华街，临时封闭天安门广场东站、天安门广场西站、天安门西西行车站。      4.观光2线6时30分至天安门广场活动结束，临时封闭天安门广场东站、天安门广场西站。9时40分至10时15分，临时封闭天安门广场东站、天安门广场西站、天安门东站、天安门西站。      此外，为缓解国庆节期间香山地区的交通拥堵，按照市交管部门节日疏堵工作安排，10月1日至10月7日，香泉环岛东行公交站和卧佛寺西行公交站临时移站。其中，505路、特5路、331路、563路香泉环岛东行站临时移至环岛西南角临时站位；505路卧佛寺西行站临时移至卧佛寺路口南侧30米处；331路、563路卧佛寺西行站临时移至卧佛寺路口西侧50米处。, 政府部门调整要求
1602,9月27日中秋节恰逢周末 公交增加运力方便市民出行赏月,09/25 2015,      2015年中秋节将至，今年中秋恰逢周日，机动车尾号不限行，对此，北京公交集团出台中秋节运输保障方案，每日计划配车1.6万部，每日计划车次达15万次，方便市民节日出行。      根据市民中秋走亲访友和外出赏月的出行特点，9月26日、27日中秋节期间，预计公交集团客运总量将超2000万人次，日均客运量达到1100多万人次。为此，公交集团每日计划配车达到1.6万部，每日计划车次达15万次，方便市民节日出行。      今年中秋节，北京市发布了紫竹院公园、北海公园、景山公园、玉渊潭公园、颐和园、中国园林博物馆、陶然亭公园、天坛公园、中山公园等9处中秋赏月最佳地点。为了方便市民外出赏月，公交集团重点增加途经这些地区的118路、103路、5路、685路、40路、59路、331路、508路、35路、1路、99路等公交线路晚间20:00至22:00之间的运力，保障乘客的出行。此外，对于大型居住区和商业娱乐区可能出现的客流高峰，公交集团也提前安排运力保障，采取增发车次和区间车的措施，提高运营效率。     , 优化调整
1603,全新版“公交ｅ路通”重装上线 目前可查线路539条,09/24 2015,      新增“到站提醒、线路收藏、数据同步”三项功能      全新版的“公交e路通”手机实时公交信息查询软件重装上线，可查询到的线路增加到539条，在此基础上，新增“到站提醒、线路收藏、数据同步”三项功能方便乘客出行。      公交集团手机实时公交信息查询软件“公交e路通”自2014年9月上线以来，已经在夜班线路和部分常规公交线路上试运行，受到了市民欢迎。随着北京公交集团智能调度系统工程项目的有序推进，公交车辆卫星定位设备覆盖率的不断提高，近期，公交集团对“公交e路通”进行了全面升级，更好地为乘客提供服务。      目前，通过“公交e路通”可查询到包括34条夜班线路、35条快速直达专线、1路、15路、26路、44路内外环、106路等539条线路的实时到站信息，预计年底将实现所有线路全覆盖。      新版“公交e路通”在保留原有公交实时到站查询和换乘线路查询的基础上，又增加了三项方便出行的新功能。一是新增“到站闹钟提醒”功能，提供公交到站提醒服务，使乘客能更加合理的安排出行时间；二是新增“定制线路”功能，用户可以添加收藏个人常用的线路或站点，使用时在首页直接点击即可查询，操作更加便捷；三是新增“数据云同步”功能，能够实现多台设备数据共享，让乘客在任意手机上都能查看收藏的线路和定制的闹钟提醒。乘客下载安装新版“公交e路通”，手机立即变为随身“电子站牌”，随时随地查询公交信息，乘客出行更加省心和高效。      市民可以通过苹果商店、各类安卓市场下载新版“公交e路通”手机APP，也可通过登录北京公交集团官方网站、北京公交集团官方微博和微信公众号扫描二维码进行下载。            目前，新版“公交e路通”还在试运行阶段，如果乘客在使用过程中有问题或建议，可以拨打电话83980599或发送电子邮件到bjbus_tg@163.com进行反馈。新增功能：1、“到站闹钟提醒”功能2、“定制线路”功能3、“数据云同步”功能用户注册登录后即可实现数据同步，使用任意手机都能查看个人定制的线路和闹钟提醒。4、“公交e路通”二维码（ios、安卓通用）,
1604,北京国际铁人三项赛周末开赛 公交14条线路采取临时措施,09/18 2015,      2015年北京国际铁人三项赛将于9月19日（周六）、9月20日（周日）在丰台区园博园和周边道路举行。记者从公交集团获悉，根据交通管制通告，途经管制路段的310、356、391、550、565、574、624、661、专55、830、843、897、951、994路等14条线路将采取停驶、缩短、甩站等临时措施。      据了解，此次铁人三项赛分为游泳、自行车和跑步三项内容。其中，9月19日，自行车20公里比赛，由园博园内出发，经园博园大道园博园5号门出园，沿园博大道、射击场路向西进入豪特湾。9月20日，自行车40公里比赛，主要途经园博园南路、园博大道、长兴路、大灰厂路、沙羊路、南沟路等。     （一）9月19日受影响线路采取措施情况      1、专55路：7：00至比赛管制结束，采取全线停驶措施。      2、994路：7:00至比赛管制结束，采取缩短线路行驶的措施，河滩发芦井区间，双向甩园博园5号门、园博园4号门、园博园3号门、地铁园博园站。     （二）9月20日受影响线路采取措施情况      1、830路：7:00至比赛管制结束，采取扩大间隔、避让自行车比赛的措施。      2、843路：7:00至比赛管制结束，采取扩大间隔、避让自行车比赛的措施。      3、897路：7:00至比赛管制结束，地铁园博园站移至园博园大道与园博园南路交叉口南侧。      4、951路：7:00至比赛管制结束，采取扩大间隔、避让自行车比赛的措施。      5、专55路：7:20至比赛管制结束，采取全线停驶措施。      6、391路：7:20至比赛管制结束，采取扩大间隔、避让自行车比赛的措施，地铁园博园站改为路口南停靠。      7、565路：7:20至比赛管制结束，采取扩大间隔、避让自行车比赛的措施，地铁园博园站改为路口西停靠。      8、574路：7:20至比赛管制结束，采取缩短线路行驶的措施，京原路口东发张仪村区间，双向甩丰台区辛庄、辛庄东站、南营、槐树岭、槐树岭南站、地铁张郭庄站、地铁园博园站。      9、624路：7:20至比赛管制结束，采取扩大间隔、避让自行车比赛的措施。      10、310路：7:30至比赛管制结束，采取扩大间隔、避让自行车比赛的措施。      11、661路：7:30至比赛管制结束，采取绕行甩站措施，双向绕行长兴路，甩庄子、白草洼西、白草洼、白草洼东、太子峪北5站。      12、356路：7:50至比赛管制结束，采取扩大间隔、避让自行车比赛的措施。356路区间：7:50至比赛管制结束，采取全线停驶措施。      13、550路：7:50至比赛管制结束，采取全线停驶措施。      比赛期间，公交集团将在主要路口、路段及比赛影响区域设专人值岗，维持运营秩序，及时反馈路况信息，确保运动员通过后迅速恢复运营。请广大市民注意交通管制信息，尽量避开比赛时段和路段，提前安排好出行计划。具体信息可拨打北京交通服务热线96166或关注官方微博、微信查询。 , 政府部门调整要求
1605,燕莎桥南公交车站站位恢复通知,09/17 2015,      农展线热力管线施工已完毕，自2015年9月24日首车起，公交车站燕莎桥南（三环辅路外环方向）恢复原站位北移60米，北京公交集团所属线路为405、416、420、421、499、503、516、601、671、672、675、701、984、夜30外、夜32。, 配合路况调整
1606,9月21日再开5条快速直达专线,09/17 2015,      9月21日将再新开5条公交快速直达专线，方便市民出行。      此次推出的5条新线路，主要分布在房山的燕化星城，北部的西直门、平西王府，东部的百子湾、富力又一城，进一步方便市民早晚高峰通勤，倡导市民绿色出行理念。      1、快速直达专线32。早高峰方向：燕化星城四里—六里桥北里，发车时间：燕化星城四里6:40，中途设站：燕化星城四里，燕化星城三里，大董村，紫草坞路口，阎村，苏园、北潞园、良乡北关、良乡北关北站、六里桥北里。      晚高峰方向：六里桥北里—燕化星城三里，发车时间：六里桥北里18:30，中途设站：六里桥北里，良乡北关北站、良乡北关、北潞园、苏园、阎村，紫草坞路口，大董村，燕化星城四里，燕化星城三里。      2、快速直达专线33。早高峰方向：富力又一城—地铁焦化厂站，发车时间：富力又一城6:30-7:40、17:40-18:50，中途设站：富力又一城，富力又一城南区，马家湾，地铁焦化厂站。      晚高峰方向：地铁焦化厂站—富力又一城南区，发车时间：地铁焦化厂站6:50-8:00、18:00-19:10，中途设站：地铁焦化厂站，马家湾，富力又一城南区，富力又一城。      3、快速直达专线34。早高峰方向：百子湾家园东站—东大桥路口东，发车时间：百子湾家园东站7:50、8:05、17:20、17:35，中途设站：百子湾家园东站，百子湾家园，百子湾家园西站，水南庄东站，水南庄，百子湾，百子湾桥东，大北窑南，光华桥西，东大桥路口东。      晚高峰方向：东大桥路口东—百子湾家园东站，发车时间：东大桥路口东8:30、8:45、18:00、18:15，中途设站：东大桥路口东，光华桥西，大北窑东，百子湾桥东，百子湾，水南庄，水南庄东站，百子湾家园西站，百子湾家园，百子湾家园东站。      4、快速直达专线35。地铁西直门站—西直门，发车时间：地铁西直门站7:15-8:00、17:15-18:30，中途设站：地铁西直门站，北下关，北京交通大学，大柳树南站，大柳树北站，皂君庙，交大东路北口，北京交通大学东门，交大东路，高梁桥，地铁西直门站，西直门。      5、快速直达专线36。早高峰方向：平西王府西—地铁回龙观东大街站，发车时间：平西王府西7:00、7:50，中途设站：平西王府西、王府街、地铁回龙观东大街站。      晚高峰方向：地铁回龙观东大街站—平西王府西，发车时间：地铁回龙观东大街站18:20、19:10，中途设站：地铁回龙观东大街站、王府街、平西王府西。      公交快速直达专线自8月3日开通以来，已经开通30条线路。目前，快速直达专线日均发车172次，日均运送乘客3300余人次。在此提示广大市民，如果想乘坐快速直达专线，可以登录公交集团官方网站，或关注公交集团官方微博、微信查询线路信息。详细信息, 优化调整
1607,北京马拉松赛本周日开赛  164条公交线路避让,09/16 2015,      2015年北京马拉松赛将于9月20日（星期日）上午举行。届时，比赛线路将实行临时交通管制，活动时间内沿线行驶的164条公交线路将在交通管制时间内，分时、分段采取扩大行车间隔避让、绕行、发区间车等措施，在确保比赛正常进行的前提下，最大程度地保证线路运营。      本次北京马拉松比赛起点设在天安门广场，终点设在奥林匹克公园中心区。其中，在交通管制时段内，5路、65路、114路、609路、751路等30余条公交线采取发区间车措施；1路、10路、15路、52路、99路等100余条线路在比赛经过时段扩大行车间隔避让；2路、126路、59路、82路等10余条线路在比赛经过时段采取绕行措施；94路、32路、33路、64路等9条线路在交通管制时段内停驶。      比赛期间，公交集团将在主要路口、路段及比赛影响区域设专人值岗，维持运营秩序，及时反馈路况信息，确保运动员通过后迅速恢复运营。请广大市民注意交通管制信息，尽量避开比赛时段和路段，提前安排好出行计划。具体信息可拨打北京交通服务热线96166查询。详细信息, 大型活动
1608,9月22日新开调整18条线路,09/15 2015,"      9月22日，公交集团拟新开1条线路，延长14条线路营业时间，另有3条线路增设站位。其中，新开专160路，首末站：看丹桥—地铁丰台科技园站。营业时间：看丹桥上午6:30-9:30，下午16:30-20:00，地铁丰台科技园站上午6:45-9:45，下午16:45-20:15，节假日停驶。中途站位：看丹桥（看丹桥→地铁丰台科技园站方向）、富丰桥西（地铁丰台科技园站→富丰桥西方向）、内环西路北口、中核路口东、航丰路口、海鹰路口、丰茂路口西、丰茂路口东、地铁丰台科技园站。新线开通后，将方便丰台总部基地内乘客出行，接驳地铁9号线及323路等地面公交干线。新开线路使用6米纯电动微循环公交车。      14条延长营业时间线路中，9条线路延长首末车时间，平均延长30分钟；5条线路由原先的工作日运营，调整为全年无休运营。具体为：



 路号


原营业时间


调整后营业时间


延长时间（分）




387


慧忠路东口5:30-23:00
北京西站5:30-23:00


慧忠路东口5:30-23:00北京西站5:30-23:40
 


40
 




314
 


昌平东关6:00-19:00长陵6:00-19:40
 


昌平东关5:30-19:00长陵6:00-19:40
 


30
 




376
 


昌平东关5:00-22:00南口北站5:30-22:00
 


昌平东关5:00-22:00南口北站5:30-22:30
 


30
 




专104
 


霍营公交场站5:30-22:30建材城东里5:05-22:30
 


霍营公交场站5:30-22:30建材城东里5:05-22:45
 


15
 




专20
 


 
 
（周一至周五）清河营公交场站:上午6:30至9:30 下午16:30至20:00 ；金茂悦小区北门上午6:50至9:50下午16:50至20:20
 
 
 


节假日运营时间与平日一样
 


增加节假日
 




专21
 


（周一至周五）龙锦苑公交场站  上午6:30至9:30 下午16:30至20:30；地铁霍营站东  上午6:45至9:45 下午16:45至20:45
 


节假日运营时间与平日一样
 


增加节假日
 




专45
 


（周一至周五）沙河  上午6:00至9:30 下午17:00至20:00；北街家园八区北  上午6:30至10:00 下午17:30至20:30 


节假日运营时间与平日一样
 


增加节假日
 




专51


 
（周一至周五）上东廓  上午6:30至10:00 下午16:45至20:00；地铁沙河站   上午6:45至10:15 下午17:00至20:15
 
 


节假日运营时间与平日一样
 


增加节假日
 




专66
 


(周一至周五）巩华新村   上午6:15至9:45  下午17:00至20:30；城铁巩华城站   上午6:35至10:10 下午17:25至20:55
 
 


（节假日）巩华新村7:15-17:15       地铁巩华城7:40-17：40
 


增加节假日
 




552
 


通州李庄5:30-21:30万盛北街5:30-22:00
 


通州李庄5:30-22:00万盛北街5:30-22:00
 


30
 




583
 


翠福园小区5:30-22:20常营民族小区6:10-23:00
 


翠福园小区5:00-22:30常营民族小区5:40-23:00
 


30
 




615
 


刘庄北站5:30-20:50神路街6:40-22:00
 


刘庄北站5:00-20:50神路街6:10-22:00
 


30
 




673
 


北京西站5:30-22:00石各庄5:30-22:00
 


北京西站5:30-22:00石各庄5:00-22:00
 


30
 




675
 


通州李庄5:20-22:00左家庄5:30-22:00


通州李庄4:50-22:00左家庄5:20-22:30


30
 



           此外，为方便乘客出行，自9月22日首车起，3条公交线路增设中途站位，具体如下：1．405路双向增设“郎家园”站。2．666路双向增设“杨闸西站”站。3．675路双向增设“邓家窑”站。示意图", 优化调整
1609,16路、26路移站公示,09/15 2015,      应广大乘客的需要，16路、26路北京交通大学东行站自2015年9月22日首车起，向西移100米。,
1610,9月16日部分线路优化调整公告,09/10 2015,      9月16日，公交集团拟优化线路9条，具体如下：      1．新开专70路。首末站：上东廓－沙河。营业时间：上东廓5:30-22:40，沙河5:55-23:05。方便秦上路沿线居民出行，接驳地铁昌平线及京藏高速主路公交快线。      2．调整696路。调整后首末站：芍药居公交场站－黄港村。营业时间：芍药居公交场站6:00-22:30，黄港村5:30-22:00。优化整合香山路、北四环路沿线重复线路。配合芍药居公交场站启用，方便太阳公元南区居民换乘地铁10号线及四环路地面公交干线。原线路撤出路段可由331路、579路、740路替代。      3．调整641路。调整后首末站：金盏村－和平西桥。营业时间：金盏村5:30-21:40，和平西桥6:30-22:40。优化长距离穿行城区线路，加快车辆周转，提高服务水平。原线路撤出路段可由601路（调整后）替代。      4．调整601路。调整后首末站：地铁北宫门站－和平东桥。营业时间：地铁北宫门站5:00-22:00，和平东桥6:00-23:00。优化整合三环路重复线路，弥补641路调整后中关村东路、知春路、北土城西路沿线乘客的出行需求。配合601路调整，302路增设海淀黄庄北、人民大学站，并增加运力，以满足中关村大街乘客前往北三环路的出行需求。原线路撤出路段可由302路、402路替代。      5．调整402路。调整后首末站：祁家坟－南皋。营业时间：祁家坟5:10-23:00，南皋5:05-22:40。配合601路调整，满足北京工业大学、南磨房路沿线乘客前往东三环路，以及东三环辅路沿线乘客的出行需求。原线路撤出路段可由405路替代。      6．调整418路。调整后首末站不变（金盏－东直门枢纽站）。营业时间：金盏5:30-22:00，东直门枢纽站5:30-22:30。南皋路施工完毕，将路由调整至新建道路，方便金盏嘉园居民出行。      7．撤销688路。整合重复线路，运力调入418路，满足沿线乘客出行。      8．调整926路。调整后首末站：后甫－地铁旧宫站。营业时间：后甫5:00-20:00，地铁旧宫站6:20-21:30。优化整合南苑路重复线路，提高运营效率。方便德贤路南段居民的出行。原线路撤出路段可由快速公交1线替代。      9．撤销950路。配合926路的调整，线路被调整后的926路全线覆盖。示意图详细信息, 优化调整
1611,公交集团多项措施应对交通拥堵 保障市民出行,09/09 2015,      随着9月份全市大、中、小学陆续开学，学生客流将加入到早晚高峰的通勤客流。为做好9月份开学后的公交运输保障工作，确保各条公交线路的运营秩序，方便市民出行。同时，配合9月份“公交出行宣传周”的各项绿色出行宣传活动，公交集团根据9月份客流变化特点，精心组织，周密安排，采取增配运力、延长早晚高峰时间、制定拥堵期间的调度预案等运力保障措施；同时，继续推出定制公交、直达快车以及开调线、延时等措施，引导市民乘坐公共交通出行。      启用新时刻表，多项措施保障市民出行。针对9月份开学后的客流变化情况，公交集团提前落实各项运力保障措施。在开学后启用新的行车时刻表，与暑期时刻表相比，工作日平均每天增加3400车次，日均发车达16.4万车次。重点增加了早晚高峰和学校周边线路的运力投入，保障充足的运力，最大限度满足市民早晚高峰的通勤需求。结合9月初各高校学生客流集中返京的运输保障工作，对于途经各大火车站、长途汽车站的线路，根据返京客流情况增发平峰车次，在重点线路增配200部机动车，确保及时运送高校学生返校。对于各条郊区进城线路、途经各大居民区及各学校的线路，提前早高峰时间，根据各线路客流情况，在早6：30左右增加发车密度，缩短发车间隔至5分钟内，7：00前将早高峰运力加齐，确保学生及时到达学校。延长晚高峰时间，密切注意全市各客流集散点、公交枢纽站的客流变化情况，将晚高峰时间延长至19:30，做好晚高峰期间市区线路与郊区线路的客流接运工作，确保学生及时乘车回家。早晚高峰期间，各条重点线路和满载较高的线路，高峰期间除了采取增配运力增发车次的措施外，根据客流情况将及时采取增发区间车、大站快车和更换大运力车型的措施，以降低线路满载，尽量为广大乘客创造良好的乘车环境。对于学校周边可能出现的交通拥堵，公交集团提前制定运输保障措施和调度预案，采取增配机动车、多点屯车、中途加入、绕开堵点的综合调度预案，及时采取灵活的调度措施，确保早晚高峰期间的运营秩序。      优化调整15条公交线，方便市民出行。9月期间，拟新开1条“专”字头微循环线路，重点解决丰台区总部基地公交通勤出行需求，实现总部基地园区与地铁九号线的接驳换乘。目前，正在协调供电部门实现配套充电桩供电，力争新开线路同步投入6米级纯电动公交车。同时，选定14条具备一定客流需求的线路延长营业时间，其中部分“专”字头线路在工作日运营的基础上，增加节假日运营时间，满足小区居民节假日出行需求。9月8日，345快、345路、670路、344快、886路、883路、885路7条线路进驻新启用的德胜门西公交场站，德胜门地区将减少路侧到发线路4条，全日共减少路侧到发748车次，能够有效缓解德胜门地区交通压力。      新开一批快速直达专线，招募一批商务班车线路。9月份，重点围绕京港澳高速、京哈高速和学院路、朝阳路公交专用道等联络线，新开一批快速直达专线，同时招募一批商务班车线路，以多样化的服务形式满足乘客不同的出行需求，吸引更多市民放弃私家车改乘公共交通出行。目前，公交商务班车已经开通147条线路，日均运送5000多人次，日均发车183班次；快速直达专线已经开通30条线路，日均运送2800人次，日均发车169车次。      继续提升信息化服务水平，实时公交查询线路月内将达500条。公交集团去年推出了公交实时到站查询服务，乘客可以通过手机APP软件“公交e路通”，公交集团官方网站、微博、微信实时查询公交车位置和到站时间，方便市民出行。目前，公交实时到站可查询的线路已经有97条。9月份，公交集团“公交e路通”、网站、微博、微信计划再陆续推出400条实时公交查询线路，为市民提供公交车实时到站信息，减少乘客站台等候时间。预计到9月底，实时公交查询线路将达到500条，占所有线路的60%，年底有望覆盖全部公交线路。     , 优化调整
